"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
9.01064014434814,33.7733154296875,131.199996948242,12.2700004577637,9.8984432220459,18.3890571594238,5.42329120635986,15.5353326797485,2019-10-03
8.97454166412354,33.7057304382324,131.820007324219,12.3800001144409,9.85754013061523,18.2137699127197,5.44903421401978,15.4286670684814,2019-10-04
8.97454166412354,33.5512542724609,131.149993896484,12.289999961853,9.79209518432617,18.2058029174805,5.44045257568359,15.8479995727539,2019-10-07
8.85901927947998,32.7112655639648,131.429992675781,12.2799997329712,9.70211029052734,17.9428730010986,5.40612888336182,16.0033321380615,2019-10-08
8.9601001739502,32.9622993469238,133.009994506836,12.1899995803833,9.91480350494385,18.1739311218262,5.51768350601196,16.3020000457764,2019-10-09
9.20558261871338,33.46435546875,132.649993896484,12.1800003051758,10.1847610473633,18.4448280334473,5.62923860549927,16.3159999847412,2019-10-10
9.38608455657959,34.3429679870605,135.449996948242,12.3599996566772,10.5038022994995,18.9149112701416,5.79228067398071,16.5259990692139,2019-10-11
9.45828533172607,34.2753791809082,135.070007324219,12.3999996185303,10.5447044372559,18.9866180419922,5.92099761962891,17.1306667327881,2019-10-14
9.60268688201904,35.0091590881348,136.869995117188,12.6000003814697,10.8146619796753,19.5204448699951,6.0068097114563,17.1926670074463,2019-10-15
9.72542667388916,35.3857078552246,136.759994506836,12.6099996566772,11.0191745758057,19.695728302002,6.08403968811035,17.3166675567627,2019-10-16
9.4871654510498,34.9415740966797,135.949996948242,12.5799999237061,10.9291887283325,19.7594680786133,6.12694501876831,17.4646663665771,2019-10-17
9.54492568969727,34.9222679138184,135.770004272461,12.4700002670288,11.0437173843384,19.9905281066895,6.21275663375854,17.1299991607666,2019-10-18
9.62434577941895,34.6905479431152,136.320007324219,12.6199998855591,11.199146270752,20.0622367858887,6.23850059509277,16.8999996185303,2019-10-21
9.53048610687256,35.057445526123,136.350006103516,12.6499996185303,11.1746063232422,20.0781707763672,6.21275663375854,17.038667678833,2019-10-22
9.45828533172607,35.347095489502,137.320007324219,12.4899997711182,11.4363822937012,20.2853240966797,6.21275663375854,16.978666305542,2019-10-23
9.50882625579834,34.584342956543,138.149993896484,12.5200004577637,11.7963247299194,20.3251628875732,6.23850059509277,19.978666305542,2019-10-24
9.47994518280029,35.4726104736328,138.279998779297,12.5600004196167,11.9272136688232,20.3889045715332,6.20417642593384,21.8753337860107,2019-10-25
9.55214691162109,35.376049041748,138.339996337891,12.5299997329712,12.0990047454834,20.5801258087158,6.36721801757812,21.8473339080811,2019-10-28
10.2741527557373,36.8918914794922,138.679992675781,12.7700004577637,12.1399078369141,20.5880947113037,6.36721801757812,21.0813331604004,2019-10-29
10.8156566619873,36.6022453308105,139.020004272461,12.5600004196167,12.0744638442993,20.5243530273438,6.41870498657227,21.0006675720215,2019-10-30
