date       ,temperature ,wind_speed ,wind_degree ,weather_code ,precip               ,humidity ,visibility ,pressure ,cloudcover ,heatindex ,dewpoint ,windchill ,windgust ,feelslike ,chanceofrain ,chanceofremdry ,chanceofwindy ,chanceofovercast ,chanceofsunshine ,chanceoffrost ,chanceofhightemp ,chanceoffog ,chanceofsnow ,chanceofthunder ,uv_index
2023-09-27 ,     15.625 ,     9.125 ,     57.375 ,     132.5   ,0.0                  ,  76.0   ,    10.0   ,1025.5   ,    75.125 ,   15.625 ,11.625   ,   15.625 ,  12.375 ,   15.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-09-28 ,     15.375 ,     8.25  ,     59.5   ,     117.5   ,0.0                  ,  79.375 ,    10.0   ,1024.0   ,    58.875 ,   15.375 ,11.75    ,   15.125 ,  12.375 ,   15.125 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.375
2023-09-29 ,     17.5   ,    10.0   ,     16.5   ,     149.0   ,0.0                  ,  86.625 ,    10.0   ,1021.0   ,    97.75  ,   17.5   ,15.375   ,   17.5   ,  13.5   ,   17.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-09-30 ,     17.625 ,    10.375 ,    153.875 ,     141.875 ,0.0125               ,  83.5   ,    10.0   ,1022.125 ,    97.0   ,   17.625 ,15.0     ,   17.625 ,  14.125 ,   17.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-10-01 ,     19.375 ,     6.875 ,     55.5   ,     117.125 ,0.0                  ,  71.875 ,     9.0   ,1023.625 ,    12.125 ,   19.625 ,13.375   ,   19.375 ,  10.5   ,   19.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.25
2023-10-02 ,     21.125 ,     7.0   ,    172.5   ,     113.75  ,0.0                  ,  67.0   ,    10.0   ,1022.125 ,    14.125 ,   21.375 ,14.75    ,   21.125 ,  11.625 ,   21.375 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.625
2023-10-03 ,     21.625 ,     4.0   ,    193.75  ,     113.75  ,0.0                  ,  68.5   ,    10.0   ,1021.25  ,    10.25  ,   21.875 ,15.25    ,   21.625 ,   7.125 ,   21.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.625
2023-10-04 ,     20.75  ,     5.875 ,    176.125 ,     113.0   ,0.0                  ,  68.75  ,    10.0   ,1022.375 ,     0.0   ,   21.0   ,14.125   ,   20.75  ,  10.25  ,   21.0   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.5
2023-10-05 ,     19.375 ,     8.0   ,    171.125 ,     113.75  ,0.0                  ,  72.125 ,    10.0   ,1022.5   ,     8.125 ,   20.0   ,14.0     ,   19.375 ,  12.5   ,   20.0   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.125
2023-10-06 ,     20.875 ,     3.75  ,    170.75  ,     175.25  ,0.07500000000000001  ,  79.375 ,     9.875 ,1013.125 ,    57.375 ,   21.5   ,16.75    ,   20.875 ,   7.0   ,   21.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.0
2023-10-07 ,     16.75  ,    15.375 ,    291.875 ,     142.25  ,0.0875               ,  66.875 ,     7.625 ,1008.875 ,    49.375 ,   16.75  ,9.625    ,   16.625 ,  22.0   ,   16.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.75
2023-10-08 ,     11.125 ,    14.25  ,    279.0   ,     113.375 ,0.0                  ,  53.5   ,    10.0   ,1011.125 ,    14.25  ,   11.125 ,1.375    ,    9.625 ,  20.125 ,    9.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.375
2023-10-09 ,     11.625 ,     9.875 ,    220.5   ,     131.0   ,0.025                ,  57.125 ,    10.0   ,1010.5   ,    53.125 ,   11.625 ,2.875    ,   10.75  ,  15.25  ,   10.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-10-10 ,     15.0   ,     9.875 ,    237.25  ,     121.25  ,0.0                  ,  62.75  ,    10.0   ,1008.375 ,    23.75  ,   15.125 ,7.125    ,   14.5   ,  15.125 ,   14.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.75
2023-10-11 ,     14.25  ,     5.625 ,    253.75  ,     114.125 ,0.0                  ,  45.375 ,    10.0   ,1012.25  ,    17.625 ,   14.25  ,2.25     ,   14.125 ,   9.375 ,   14.125 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.625
2023-10-12 ,     16.625 ,     3.625 ,    207.875 ,     113.75  ,0.0                  ,  48.375 ,    10.0   ,1013.125 ,    20.0   ,   17.0   ,5.375    ,   16.75  ,   5.75  ,   16.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.0
2023-10-13 ,     16.0   ,     6.125 ,    120.625 ,     113.75  ,0.0                  ,  57.25  ,    10.0   ,1015.625 ,    20.625 ,   16.25  ,7.375    ,   16.0   ,   9.875 ,   16.0   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.875
2023-10-14 ,     13.5   ,     6.625 ,    163.625 ,     206.0   ,0.21250000000000002  ,  84.25  ,     8.75  ,1008.125 ,    72.75  ,   13.5   ,10.75    ,   13.5   ,  10.75  ,   13.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.25
2023-10-15 ,     11.875 ,    12.25  ,    339.0   ,     149.75  ,0.025                ,  78.375 ,     9.0   ,1002.875 ,    81.875 ,   11.875 ,7.75     ,   10.5   ,  17.75  ,   10.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.125
2023-10-16 ,     10.25  ,    10.125 ,    310.125 ,     160.25  ,0.025                ,  71.875 ,    10.0   ,1007.5   ,    49.0   ,   10.25  ,5.125    ,    8.75  ,  15.25  ,    8.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.0
2023-10-17 ,     12.5   ,     9.875 ,    323.625 ,     130.25  ,0.0125               ,  71.625 ,    10.0   ,1013.0   ,    45.875 ,   12.5   ,7.0      ,   11.75  ,  15.125 ,   11.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.375
2023-10-18 ,     14.5   ,     4.875 ,    231.25  ,     115.625 ,0.0                  ,  57.75  ,    10.0   ,1020.25  ,    42.625 ,   14.5   ,5.875    ,   14.375 ,   8.0   ,   14.375 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.75
2023-10-19 ,     14.75  ,    11.75  ,    183.125 ,     113.75  ,0.0                  ,  67.25  ,    10.0   ,1018.0   ,    14.625 ,   15.0   ,8.0      ,   14.25  ,  18.375 ,   14.25  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.75
2023-10-20 ,     15.625 ,    10.625 ,    193.25  ,     185.75  ,0.3125               ,  81.25  ,     7.375 ,1006.75  ,    67.5   ,   15.875 ,11.875   ,   15.25  ,  15.75  ,   15.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-10-21 ,     12.875 ,    17.125 ,    297.125 ,     123.5   ,0.0                  ,  69.25  ,    10.0   ,1000.75  ,    47.625 ,   12.875 ,7.25     ,   11.75  ,  24.875 ,   11.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.625
2023-10-22 ,     12.25  ,    14.375 ,    287.125 ,     141.875 ,0.08750000000000001  ,  64.125 ,     9.0   ,1008.125 ,    43.75  ,   12.25  ,4.75     ,   10.875 ,  20.625 ,   10.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.125
2023-10-23 ,     10.5   ,    13.5   ,    289.0   ,     113.0   ,0.0                  ,  50.125 ,    10.0   ,1021.75  ,     0.125 ,   10.5   ,0.0      ,    8.75  ,  19.375 ,    8.75  ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.375
2023-10-24 ,     12.25  ,     6.375 ,    183.75  ,     113.0   ,0.0                  ,  49.875 ,    10.0   ,1027.25  ,     3.875 ,   12.25  ,1.5      ,   12.125 ,  10.75  ,   12.125 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.625
2023-10-25 ,     15.0   ,     9.0   ,    204.0   ,     114.875 ,0.0                  ,  49.625 ,    10.0   ,1026.5   ,    27.875 ,   15.0   ,3.75     ,   14.5   ,  15.75  ,   14.5   ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.875
2023-10-26 ,     17.0   ,     5.5   ,    221.625 ,     116.0   ,0.0                  ,  50.25  ,    10.0   ,1024.375 ,    39.75  ,   17.25  ,6.25     ,   17.125 ,  10.375 ,   17.375 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.125
2023-10-27 ,     20.625 ,     7.5   ,    228.625 ,     113.75  ,0.0                  ,  64.5   ,    10.0   ,1020.375 ,    21.25  ,   20.875 ,13.0     ,   20.625 ,  13.375 ,   20.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.375
2023-10-28 ,     22.125 ,     7.75  ,    292.25  ,     116.375 ,0.0                  ,  65.5   ,    10.0   ,1018.625 ,    49.0   ,   22.875 ,15.0     ,   22.125 ,  11.75  ,   22.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   3.5
2023-10-29 ,     18.5   ,     9.125 ,     75.0   ,     190.25  ,0.1125               ,  86.75  ,     8.375 ,1017.5   ,    72.125 ,   18.875 ,16.0     ,   18.5   ,  13.0   ,   18.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.75
2023-10-30 ,     16.5   ,    10.0   ,    274.875 ,     141.5   ,0.025                ,  80.5   ,    10.0   ,1012.625 ,    90.25  ,   16.5   ,13.125   ,   15.875 ,  13.25  ,   15.875 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.5
2023-10-31 ,      8.875 ,     9.875 ,    179.125 ,     121.625 ,0.0                  ,  48.875 ,    10.0   ,1018.5   ,    25.5   ,    8.875 ,-1.625   ,    7.625 ,  12.75  ,    7.625 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   2.25
2023-11-01 ,      6.875 ,    15.25  ,    322.5   ,     114.875 ,0.0                  ,  50.875 ,    10.0   ,1018.5   ,    33.75  ,    6.875 ,-3.25    ,    4.125 ,  20.75  ,    4.125 ,         0.0 ,           0.0 ,          0.0 ,             0.0 ,             0.0 ,          0.0 ,             0.0 ,        0.0 ,         0.0 ,            0.0 ,   1.75
